96703509509834.47 89229893504674.0
93256735439809.42 85394522236132.62
94738807624070.47 86726622548339.88
93190121763650.89 85408564841358.11
93833893505184.62 86119817096478.47
93550709483591.14 85576994788945.55
95519284735906.95 87924223276164.2
94340004480376.23 86425599813391.03
94278835970098.14 86372621459338.78
93860622972686.06 86140474187677.16
94345664322053.67 86433460972277.47
95258618023587.7 87862025210339.19
95275878141566.45 87892841482066.61
96490064089092.44 88984956736947.77
96675896595992.03 89185231897441.84
97985705131081.02 90345413723301.0
98371077522991.88 91036524569272.25
99010530618945.0 91504919300524.39
100355053586855.5 93081833606795.72
101120828484065.62 93577206064464.56
102532625785065.97 95391579184453.22
103275035061089.8 96310808541476.44
104080931928024.8 96766462113767.12
104824239424225.25 97680086376082.58
106097335329735.1 98923187856160.16
107403848121937.45 100145975188522.47
108243736096457.81 101085619650886.92
109688075812259.45 102800288837515.62
110964073583230.14 104051269932388.11
112668085905111.72 106006691616167.92
113074681384266.66 106276737899734.34
114473124139591.9 107516964928542.1
116433138087183.9 110101332483101.98
117599002334365.08 111341845658986.47
119013567099341.75 113079903832414.33
119728717803973.19 113562137810551.14
121229388991529.95 115362822375730.02
122824418272209.17 117279213935391.19
123650636791189.0 117731690144985.86
125551715582922.89 119805252283548.31
127180656263664.58 121761718699736.28
128097960921133.83 122843153136813.45
129477213649748.83 124135734450214.83
131099773238712.36 126143693818476.12
132651108210197.53 128032465057714.94
133965675559012.12 129419469352627.33
135707954065131.34 131430817355848.12
136813736854256.62 132621323801164.38
138543913109494.48 134591780574222.22
140274061506887.19 136814833527042.03
141569611625141.2 137995454072386.3
142850254477666.0 139276119212146.58
144279230025389.94 140555798198491.39
146104037317369.5 142605910345013.56
147170797849572.2 143701018739670.16
148620907611320.22 144917405072728.2
150385008139632.12 147040613352688.88
151224669355147.28 147302734544577.0
153300726620316.3 149354650635784.4
154629235049977.44 150628500022403.5
156056659719412.56 151866096484911.34
158452818984150.56 154680271572903.56
159673850988231.75 155866960440962.66
161188632827387.44 157005527610008.97
162868740694641.72 158911807310148.2
165150654325728.12 161043268477009.25
166217119102169.8 162112314335680.88
168512557295658.56 164014543443995.25
170076710830088.0 166082703815675.5
171624144618402.88 167164847681798.22
173516267259503.7 169241136874185.16
175841969866252.22 172117909336666.6
177804252204105.5 174130599705986.06
179822298864904.94 176276623082282.44
181748618228938.3 178345355386758.34
183828628215277.25 180322387948783.9
185841790180745.62 182408691636585.0
187942036716936.2 184510718707331.75
190578192114095.7 187612479851360.34
192676219606675.75 189844224239250.84
194894901965051.28 192016806628824.06
197527624555693.1 195385701248030.47
200650029837666.47 199769722930418.3
203509357773452.88 203365574303286.38
205955407831721.0 205607125847952.66
208830834073586.97 209196002215352.12
211897469236370.3 212766071018962.8
214323569420263.4 215197518848368.8
217380376423295.5 218604132094562.75
220576301884934.47 222100180481362.3
224184044045067.84 226887019714616.72
229019354792392.03 234347537253491.06
232142527137173.78 238180075570585.88
236688420485510.16 244717575961914.66
240663372446796.75 249788742375248.62
244755088606735.84 255040010449150.28
249470565204729.25 261882048586889.66
253583058730879.97 267154149752800.22
257267672274615.03 271283634608075.78
262079270213643.62 278293420643203.62
266507577453053.75 284050221281528.06
272223527534534.97 293263038639476.6
276655748140220.97 299518802298295.44
283222427008193.0 311459029959450.75
287986287353333.1 318339097856384.5
291874160376383.5 323481881486989.9
295840002392791.8 328750379177748.6
299078909359787.3 332091726379576.8
305372688406216.25 343223870472437.56
309481946042499.7 348500441662291.06
313444224182969.25 353848149223214.1
316665410096690.8 357221472820106.56
321638911926709.3 364790187966491.25
327535493279981.8 374778442749666.4
