      230.048,-7.55
      204.368,-7.7
      93.6751,-7.85
      106.644,-8.0
4.00000e+21,4.50000e+21
      8086.83,-2.0
      6980.65,-3.0
      6481.89,-3.25
      6589.24,-3.50
      5467.80,-3.75
      4905.90,-4.0
      4685.94,-4.25
      3968.68,-4.50
      2806.13,-4.75
      2175.66,-5.0
      2175.66,-5.15
      1469.39,-5.3
      1247.10,-5.45
      708.197,-5.60
      501.379,-5.75
      295.647,-5.90
      272.414,-6.0
      246.103,-6.05
      188.107,-6.35
      169.402,-6.50
      167.272,-6.65
      115.083,-6.79
      166.712,-6.80
      168.153,-6.85
      91.8990,-6.92
      77.6889,-6.95
      95.4579,-7.0
      90.9943,-7.1
      67.8349,-7.25
      104.127,-7.4
      180.693,-7.55
      224.044,-7.7
      79.6709,-7.85
      84.8564,-8.0
4.50000e+21,5.00000e+21
      8012.03,-2.0
      6826.59,-3.0
      6254.62,-3.25
      6412.81,-3.50
      5392.72,-3.75
      4701.76,-4.0
      4497.76,-4.25
      4320.73,-4.50
      3260.87,-4.75
      1896.18,-5.0
      1896.18,-5.15
      1536.25,-5.3
      1081.98,-5.45
      531.942,-5.60
      420.893,-5.75
      232.246,-5.90
      218.767,-6.0
      225.888,-6.05
      181.942,-6.35
      200.146,-6.50
      197.017,-6.65
      140.606,-6.79
      180.713,-6.80
      170.194,-6.85
      71.4880,-6.92
      88.3770,-6.95
      81.5358,-7.0
      95.8391,-7.1
      57.4964,-7.25
      126.415,-7.4
      176.035,-7.55
      152.098,-7.7
      75.0291,-7.85
      68.6504,-8.0
5.00000e+21,5.50000e+21
      7925.36,-2.0
      6710.74,-3.0
      6086.88,-3.25
      6165.89,-3.50
      4902.01,-3.75
      4687.37,-4.0
      4404.54,-4.25
      4193.23,-4.50
      3312.72,-4.75
      2013.50,-5.0
      2013.50,-5.15
      1326.96,-5.3
      869.981,-5.45
      536.603,-5.60
      358.998,-5.75
      261.327,-5.90
      215.988,-6.0
      188.046,-6.05
      165.188,-6.35
      181.585,-6.50
      171.883,-6.65
      148.221,-6.79
      135.951,-6.80
      200.793,-6.85
      72.4304,-6.92
      86.2341,-6.95
      78.2686,-7.0
      93.5880,-7.1
      59.7318,-7.25
      140.083,-7.4
      161.195,-7.55
      138.001,-7.7
      64.9566,-7.85
      68.6524,-8.0
5.50000e+21,6.00000e+21
      7847.81,-2.0
      6544.45,-3.0
      5962.88,-3.25
      5978.15,-3.50
      5243.26,-3.75
      4723.58,-4.0
      4031.59,-4.25
      4098.04,-4.50
      3445.41,-4.75
      2454.10,-5.0
      2454.10,-5.15
      1113.88,-5.3
      641.438,-5.45
      470.234,-5.60
      319.113,-5.75
      298.579,-5.90
      212.411,-6.0
      212.189,-6.05
      115.477,-6.35
      219.467,-6.50
      149.475,-6.65
      139.429,-6.79
      137.565,-6.80
      236.181,-6.85
      71.1065,-6.92
      69.5425,-6.95
      91.9864,-7.0
      108.113,-7.1
      85.5233,-7.25
      122.920,-7.4
      132.500,-7.55
      126.978,-7.7
      70.0014,-7.85
      59.5367,-8.0
6.00000e+21,6.50000e+21
      7762.90,-2.0
      6326.29,-3.0
      5917.39,-3.25
      5834.84,-3.50
      5084.76,-3.75
      4110.32,-4.0
      4008.77,-4.25
      3687.46,-4.50
      3283.35,-4.75
      2297.67,-5.0
      2297.67,-5.15
      1005.75,-5.3
      656.176,-5.45
      435.805,-5.60
      332.254,-5.75
      295.231,-5.90
      183.378,-6.0
      169.358,-6.05
      99.1036,-6.35
      212.701,-6.50
      129.080,-6.65
      128.453,-6.79
      189.660,-6.80
      225.503,-6.85
      55.3332,-6.92
      92.2035,-6.95
      99.3756,-7.0
      98.1854,-7.1
      86.3476,-7.25
      133.814,-7.4
      110.640,-7.55
      116.897,-7.7
      74.1099,-7.85
      61.0629,-8.0
6.50000e+21,7.00000e+21
      7685.66,-2.0
      6241.42,-3.0
      5794.66,-3.25
      5725.93,-3.50
      5046.90,-3.75
      4343.68,-4.0
      3599.34,-4.25
      3253.76,-4.50
      2994.79,-4.75
      2098.48,-5.0
      2098.48,-5.15
      958.359,-5.3
      639.454,-5.45
      425.773,-5.60
      245.429,-5.75
      212.130,-5.90
      166.021,-6.0
      118.212,-6.05
      107.657,-6.35
      137.656,-6.50
      130.220,-6.65
      124.039,-6.79
      190.275,-6.80
      226.123,-6.85
      85.7657,-6.92
      98.2792,-6.95
      92.3264,-7.0
      94.1547,-7.1
      61.0133,-7.25
      103.921,-7.4
      92.1207,-7.55
      108.680,-7.7
      75.9111,-7.85
      50.8391,-8.0
7.00000e+21,7.50000e+21
      7568.44,-2.0
      6217.03,-3.0
      5639.34,-3.25
      5778.25,-3.50
      4857.29,-3.75
      4398.40,-4.0
      4029.01,-4.25
      3293.77,-4.50
      2713.79,-4.75
      2283.00,-5.0
      2283.00,-5.15
      802.313,-5.3
      624.648,-5.45
      423.862,-5.60
      241.911,-5.75
      226.212,-5.90
      137.456,-6.0
      137.617,-6.05
      117.666,-6.35
      116.426,-6.50
      170.088,-6.65
      102.785,-6.79
      179.032,-6.80
      199.910,-6.85
      82.5244,-6.92
      95.9979,-6.95
      89.4152,-7.0
      95.5218,-7.1
      86.5075,-7.25
      82.4166,-7.4
      105.063,-7.55
      88.2342,-7.7
      84.4813,-7.85
      44.1881,-8.0
7.50000e+21,8.00000e+21
      7523.95,-2.0
      6009.59,-3.0
      5418.12,-3.25
      5668.44,-3.50
      4957.99,-3.75
      4112.34,-4.0
      3247.86,-4.25
      3483.98,-4.50
      2674.31,-4.75
      2304.16,-5.0
      2304.16,-5.15
      822.035,-5.3
      617.878,-5.45
      344.286,-5.60
      240.965,-5.75
      161.063,-5.90
      175.685,-6.0
      118.343,-6.05
      99.1456,-6.35
      129.234,-6.50
      248.542,-6.65
      81.9715,-6.79
      144.167,-6.80
      233.536,-6.85
      76.7335,-6.92
      82.7026,-6.95
      84.3714,-7.0
      72.3238,-7.1
      99.7113,-7.25
      91.2146,-7.4
      115.371,-7.55
      75.9543,-7.7
      85.4046,-7.85
      41.5418,-8.0
8.00000e+21,8.50000e+21
      7444.93,-2.0
      6092.28,-3.0
      5456.76,-3.25
      5658.81,-3.50
      4919.13,-3.75
      3952.01,-4.0
      3038.34,-4.25
      3149.76,-4.50
      1943.84,-4.75
      2141.63,-5.0
      2141.63,-5.15
      531.503,-5.3
      544.076,-5.45
      263.382,-5.60
      252.926,-5.75
      150.505,-5.90
      204.642,-6.0
      140.783,-6.05
      139.716,-6.35
      93.2661,-6.50
      253.400,-6.65
      104.552,-6.79
      116.337,-6.80
      202.181,-6.85
      90.4747,-6.92
      101.909,-6.95
      71.4470,-7.0
      74.0105,-7.1
      74.7219,-7.25
      96.6631,-7.4
      113.057,-7.55
      81.4771,-7.7
      73.6855,-7.85
      34.8429,-8.0
8.50000e+21,9.00000e+21
      7388.01,-2.0
      5931.73,-3.0
      5650.16,-3.25
      5491.92,-3.50
      4865.54,-3.75
      3970.43,-4.0
      3391.38,-4.25
      3077.61,-4.50
      2041.33,-4.75
      1913.85,-5.0
      1913.85,-5.15
      548.949,-5.3
      496.712,-5.45
      308.042,-5.60
      179.339,-5.75
      160.870,-5.90
      166.722,-6.0
      130.975,-6.05
      175.799,-6.35
      96.8214,-6.50
      246.462,-6.65
      100.425,-6.79
      127.861,-6.80
      194.895,-6.85
      97.6874,-6.92
      87.6598,-6.95
      76.8402,-7.0
      80.3106,-7.1
      118.904,-7.25
      107.788,-7.4
      124.172,-7.55
      106.523,-7.7
      61.6064,-7.85
      66.9106,-8.0
9.00000e+21,9.50000e+21
      7302.16,-2.0
      5730.93,-3.0
      5502.97,-3.25
      5614.06,-3.50
      4897.64,-3.75
      4161.34,-4.0
      3620.27,-4.25
      3001.34,-4.50
      2428.31,-4.75
      1716.40,-5.0
      1716.40,-5.15
      533.799,-5.3
      430.194,-5.45
      277.893,-5.60
      159.191,-5.75
      177.061,-5.90
      143.124,-6.0
      99.6792,-6.05
      152.913,-6.35
      125.808,-6.50
      220.442,-6.65
      97.2735,-6.79
      191.844,-6.80
      198.794,-6.85
      63.3025,-6.92
      76.6503,-6.95
      57.9915,-7.0
      94.3243,-7.1
      106.744,-7.25
      110.839,-7.4
      138.679,-7.55
      121.582,-7.7
      46.0592,-7.85
      85.9060,-8.0
9.50000e+21,1.00000e+22
      7218.95,-2.0
      5746.04,-3.0
      5373.07,-3.25
      5536.79,-3.50
      4645.70,-3.75
      3847.19,-4.0
      3435.43,-4.25
      2975.68,-4.50
      2311.92,-4.75
      1913.00,-5.0
      1913.00,-5.15
      503.377,-5.3
      384.303,-5.45
      307.832,-5.60
      160.945,-5.75
      190.945,-5.90
      125.587,-6.0
      137.843,-6.05
      153.633,-6.35
      114.907,-6.50
      223.332,-6.65
      100.227,-6.79
      212.648,-6.80
      234.591,-6.85
      66.3529,-6.92
      95.8788,-6.95
      88.1728,-7.0
      106.872,-7.1
      108.279,-7.25
      110.051,-7.4
      140.729,-7.55
      126.776,-7.7
      54.5037,-7.85
      81.7653,-8.0
1.00000e+22,1.05000e+22
      7158.96,-2.0
      5736.47,-3.0
      5385.97,-3.25
      5262.62,-3.50
      4652.27,-3.75
      4166.98,-4.0
      3739.57,-4.25
      3130.91,-4.50
      2190.03,-4.75
      1698.60,-5.0
      1698.60,-5.15
      563.238,-5.3
      336.577,-5.45
      260.230,-5.60
      179.746,-5.75
      199.483,-5.90
      158.253,-6.0
      127.069,-6.05
      139.052,-6.35
      124.153,-6.50
      174.038,-6.65
      101.960,-6.79
      194.022,-6.80
      221.374,-6.85
      62.8806,-6.92
      90.8388,-6.95
      93.3119,-7.0
      92.6562,-7.1
      93.8096,-7.25
      105.893,-7.4
      140.536,-7.55
      129.877,-7.7
      67.6684,-7.85
      78.5564,-8.0
1.05000e+22,1.10000e+22
      7100.48,-2.0
      5674.54,-3.0
      5032.62,-3.25
      5255.41,-3.50
      4211.25,-3.75
      3901.75,-4.0
      3400.44,-4.25
      2771.17,-4.50
      2193.35,-4.75
      1554.26,-5.0
      1554.26,-5.15
      595.359,-5.3
      394.186,-5.45
      220.980,-5.60
      187.390,-5.75
      153.153,-5.90
      162.921,-6.0
      152.600,-6.05
      113.672,-6.35
      102.754,-6.50
      179.540,-6.65
      79.5677,-6.79
      200.909,-6.80
      224.181,-6.85
      62.0424,-6.92
      98.6755,-6.95
      101.381,-7.0
      91.4370,-7.1
      89.4282,-7.25
      102.603,-7.4
      137.612,-7.55
      128.988,-7.7
      83.2591,-7.85
      74.4201,-8.0
1.10000e+22,1.15000e+22
      7086.04,-2.0
      5695.92,-3.0
      5348.46,-3.25
      5104.21,-3.50
      4420.47,-3.75
      4060.82,-4.0
      3803.38,-4.25
      2907.89,-4.50
      2089.18,-4.75
      1400.56,-5.0
      1400.56,-5.15
      535.517,-5.3
      393.910,-5.45
      208.161,-5.60
      177.663,-5.75
      139.816,-5.90
      161.755,-6.0
      128.510,-6.05
      122.101,-6.35
      119.865,-6.50
      196.517,-6.65
      96.8685,-6.79
      205.940,-6.80
      215.902,-6.85
      88.1887,-6.92
      81.1257,-6.95
      109.056,-7.0
      95.9510,-7.1
      91.6376,-7.25
      97.8882,-7.4
      140.704,-7.55
      131.766,-7.7
      92.2923,-7.85
      78.5441,-8.0
1.15000e+22,1.20000e+22
      7000.06,-2.0
      5706.96,-3.0
      5309.69,-3.25
      5178.23,-3.50
      4251.25,-3.75
      3806.72,-4.0
      3932.25,-4.25
      3008.35,-4.50
      2306.53,-4.75
      1619.19,-5.0
      1619.19,-5.15
      587.973,-5.3
      323.640,-5.45
      224.041,-5.60
      162.760,-5.75
      120.110,-5.90
      170.721,-6.0
      118.218,-6.05
      132.121,-6.35
      133.075,-6.50
      177.480,-6.65
      98.5631,-6.79
      128.936,-6.80
      180.620,-6.85
      107.293,-6.92
      103.936,-6.95
      95.9383,-7.0
      93.7375,-7.1
      94.3709,-7.25
      104.674,-7.4
      132.847,-7.55
      125.351,-7.7
      91.4213,-7.85
      70.3726,-8.0
1.20000e+22,1.25000e+22
      7244.97,-2.0
      5761.13,-3.0
      5316.51,-3.25
      5484.79,-3.50
      4481.13,-3.75
      4005.29,-4.0
      3970.40,-4.25
      3149.78,-4.50
      2517.73,-4.75
      1438.80,-5.0
      1438.80,-5.15
      500.410,-5.3
      248.103,-5.45
      216.731,-5.60
      175.669,-5.75
      132.028,-5.90
      131.959,-6.0
      119.601,-6.05
      137.662,-6.35
      127.919,-6.50
      126.042,-6.65
      70.7133,-6.79
      93.1572,-6.80
      134.520,-6.85
      108.449,-6.92
      91.6942,-6.95
      86.0343,-7.0
      85.1142,-7.1
      84.3009,-7.25
      85.2506,-7.4
      108.166,-7.55
      95.4839,-7.7
      68.4200,-7.85
      66.3039,-8.0
1.25000e+22,1.30000e+22
      5680.69,-2.0
      5842.38,-3.0
      5581.40,-3.25
      5636.41,-3.50
      4798.50,-3.75
      4368.03,-4.0
      4115.19,-4.25
      3681.81,-4.50
      2744.51,-4.75
      1370.14,-5.0
      1370.14,-5.15
      832.392,-5.3
      506.648,-5.45
      281.741,-5.60
      320.372,-5.75
      204.297,-5.90
      204.288,-6.0
      189.332,-6.05
      172.787,-6.35
      164.486,-6.50
      124.375,-6.65
      95.0162,-6.79
      110.764,-6.80
      113.167,-6.85
      110.216,-6.92
      105.317,-6.95
      102.790,-7.0
      104.812,-7.1
      112.351,-7.25
      93.6661,-7.4
      104.184,-7.55
      99.4267,-7.7
      89.1514,-7.85
      73.3055,-8.0
1.30000e+22,1.35000e+22
      5275.08,-2.0
      5726.57,-3.0
      5266.81,-3.25
      5816.74,-3.50
      4909.46,-3.75
      4246.03,-4.0
      4022.61,-4.25
      3512.73,-4.50
      2486.89,-4.75
      1156.03,-5.0
      1156.03,-5.15
      781.054,-5.3
      414.041,-5.45
      384.624,-5.60
      483.677,-5.75
      217.979,-5.90
      232.292,-6.0
      170.603,-6.05
      164.633,-6.35
      123.979,-6.50
      90.7011,-6.65
      100.496,-6.79
      90.3397,-6.80
      98.2717,-6.85
      98.2450,-6.92
      68.2137,-6.95
      79.8167,-7.0
      83.8168,-7.1
      77.5199,-7.25
      76.0616,-7.4
      82.5921,-7.55
      92.2127,-7.7
      69.6687,-7.85
      70.3396,-8.0
1.35000e+22,1.40000e+22
      5225.35,-2.0
      5815.55,-3.0
      5373.77,-3.25
      5826.57,-3.50
      4844.20,-3.75
      4338.41,-4.0
      4132.01,-4.25
      3440.67,-4.50
      2488.44,-4.75
      1335.93,-5.0
      1335.93,-5.15
      707.979,-5.3
      430.717,-5.45
      354.692,-5.60
      609.532,-5.75
      234.563,-5.90
      230.109,-6.0
      167.599,-6.05
      149.335,-6.35
      127.686,-6.50
      92.5762,-6.65
      91.3465,-6.79
      84.6569,-6.80
      97.1594,-6.85
      84.7078,-6.92
      70.8772,-6.95
      88.4641,-7.0
      98.7773,-7.1
      85.2470,-7.25
      77.7463,-7.4
      65.0147,-7.55
      83.0440,-7.7
      65.1432,-7.85
      74.0667,-8.0
1.40000e+22,1.45000e+22
      5124.53,-2.0
      5918.13,-3.0
      5325.28,-3.25
      5993.46,-3.50
      4979.59,-3.75
      4358.19,-4.0
      4005.97,-4.25
      3154.40,-4.50
      2469.76,-4.75
      1281.90,-5.0
      1281.90,-5.15
      660.639,-5.3
      451.835,-5.45
      486.745,-5.60
      660.636,-5.75
      214.749,-5.90
      235.767,-6.0
      172.440,-6.05
      129.227,-6.35
      143.257,-6.50
      98.5108,-6.65
      102.469,-6.79
      116.776,-6.80
      116.273,-6.85
      83.8908,-6.92
      73.5292,-6.95
      96.9681,-7.0
      95.6392,-7.1
      85.3572,-7.25
      78.1281,-7.4
      67.0711,-7.55
      71.8639,-7.7
      66.1130,-7.85
      68.6259,-8.0
1.45000e+22,1.50000e+22
      5048.38,-2.0
      6023.29,-3.0
      5014.99,-3.25
      5636.58,-3.50
      4925.59,-3.75
      4347.86,-4.0
      4077.91,-4.25
      3544.49,-4.50
      2694.08,-4.75
      1205.17,-5.0
      1205.17,-5.15
      567.748,-5.3
      355.638,-5.45
      508.875,-5.60
      573.977,-5.75
      203.365,-5.90
      194.796,-6.0
      188.699,-6.05
      116.580,-6.35
      118.003,-6.50
      112.150,-6.65
      107.754,-6.79
      107.591,-6.80
      104.208,-6.85
      87.9334,-6.92
      78.9123,-6.95
      94.4211,-7.0
      85.6523,-7.1
      87.3015,-7.25
      75.8748,-7.4
      72.0712,-7.55
      63.3873,-7.7
      62.0853,-7.85
      70.4235,-8.0
1.50000e+22,1.55000e+22
      4975.16,-2.0
      6195.44,-3.0
      5421.66,-3.25
      5740.35,-3.50
      4887.94,-3.75
      4342.17,-4.0
      4135.95,-4.25
      3684.26,-4.50
      2558.62,-4.75
      1067.13,-5.0
      1067.13,-5.15
      660.044,-5.3
      362.626,-5.45
      714.675,-5.60
      456.518,-5.75
      198.992,-5.90
      199.858,-6.0
      196.504,-6.05
      103.373,-6.35
      126.782,-6.50
      103.652,-6.65
      103.292,-6.79
      106.630,-6.80
      115.665,-6.85
      82.6152,-6.92
      83.7373,-6.95
      94.1565,-7.0
      92.8684,-7.1
      82.0856,-7.25
      81.6762,-7.4
      74.0703,-7.55
      60.8600,-7.7
      64.1128,-7.85
      70.2857,-8.0
1.55000e+22,1.60000e+22
      4930.03,-2.0
      6177.24,-3.0
      5391.82,-3.25
      5770.17,-3.50
      4921.49,-3.75
      4423.45,-4.0
      4210.53,-4.25
      3074.09,-4.50
      2151.59,-4.75
      1044.69,-5.0
      1044.69,-5.15
      647.199,-5.3
      448.110,-5.45
      734.091,-5.60
      400.216,-5.75
      193.365,-5.90
      184.287,-6.0
      187.072,-6.05
      107.456,-6.35
      111.109,-6.50
      102.025,-6.65
      105.835,-6.79
      106.546,-6.80
      106.256,-6.85
      75.1282,-6.92
      93.4827,-6.95
      84.5745,-7.0
      97.8232,-7.1
      82.6036,-7.25
      79.9668,-7.4
      68.9604,-7.55
      62.4071,-7.7
      64.0612,-7.85
      67.2064,-8.0
1.60000e+22,1.65000e+22
      4730.95,-2.0
      6131.33,-3.0
      5381.56,-3.25
      6051.87,-3.50
      4750.45,-3.75
      4400.20,-4.0
      3930.47,-4.25
      3365.06,-4.50
      1945.73,-4.75
      1051.02,-5.0
      1051.02,-5.15
      639.181,-5.3
      453.641,-5.45
      917.836,-5.60
      352.749,-5.75
      198.127,-5.90
      207.015,-6.0
      180.788,-6.05
      103.806,-6.35
      111.863,-6.50
      101.701,-6.65
      96.8614,-6.79
      104.010,-6.80
      105.542,-6.85
      84.0951,-6.92
      82.8983,-6.95
      86.6242,-7.0
      91.6185,-7.1
      85.5439,-7.25
      76.5560,-7.4
      65.8136,-7.55
      62.8839,-7.7
      64.7550,-7.85
      65.8011,-8.0
1.65000e+22,1.70000e+22
      4950.73,-2.0
      6156.28,-3.0
      5241.00,-3.25
      6020.97,-3.50
      4783.96,-3.75
      4410.39,-4.0
      3937.27,-4.25
      3643.52,-4.50
      1910.60,-4.75
      1189.44,-5.0
      1189.44,-5.15
      540.776,-5.3
      533.825,-5.45
      910.235,-5.60
      349.032,-5.75
      190.581,-5.90
      204.033,-6.0
      193.152,-6.05
      118.901,-6.35
      105.034,-6.50
      100.246,-6.65
      98.0030,-6.79
      103.431,-6.80
      111.242,-6.85
      84.6479,-6.92
      74.4445,-6.95
      91.3983,-7.0
      89.2470,-7.1
      88.9413,-7.25
      79.0365,-7.4
      63.6310,-7.55
      59.5993,-7.7
      65.3698,-7.85
      62.1848,-8.0
1.70000e+22,1.75000e+22
      5194.60,-2.0
      6081.36,-3.0
      5860.16,-3.25
      5824.63,-3.50
      4947.93,-3.75
      4469.24,-4.0
      4008.13,-4.25
      3691.21,-4.50
      1635.07,-4.75
      1108.70,-5.0
      1108.70,-5.15
      553.070,-5.3
      750.483,-5.45
      954.805,-5.60
      380.641,-5.75
      210.637,-5.90
      198.545,-6.0
      193.069,-6.05
      122.791,-6.35
      116.964,-6.50
      118.655,-6.65
      100.453,-6.79
      109.193,-6.80
      103.073,-6.85
      82.0607,-6.92
      89.0054,-6.95
      89.5979,-7.0
      87.4207,-7.1
      95.9714,-7.25
      79.5736,-7.4
      65.5305,-7.55
      57.6068,-7.7
      61.9573,-7.85
      61.1988,-8.0
1.75000e+22,1.80000e+22
      5313.90,-2.0
      5946.92,-3.0
      5793.23,-3.25
      5684.62,-3.50
      4896.68,-3.75
      4419.87,-4.0
      3878.43,-4.25
      3529.70,-4.50
      1365.92,-4.75
      1242.97,-5.0
      1242.97,-5.15
      465.334,-5.3
      731.972,-5.45
      943.229,-5.60
      421.680,-5.75
      216.092,-5.90
      194.319,-6.0
      180.950,-6.05
      119.199,-6.35
      126.336,-6.50
      120.144,-6.65
      103.379,-6.79
      116.252,-6.80
      108.387,-6.85
      80.7686,-6.92
      90.0165,-6.95
      94.7992,-7.0
      88.6366,-7.1
      96.5978,-7.25
      84.2871,-7.4
      64.1120,-7.55
      60.4005,-7.7
      53.8995,-7.85
      57.7562,-8.0
1.80000e+22,1.85000e+22
      5242.49,-2.0
      6104.21,-3.0
      5464.04,-3.25
      6055.58,-3.50
      4910.71,-3.75
      4485.45,-4.0
      3957.47,-4.25
      3486.16,-4.50
      1969.40,-4.75
      1256.11,-5.0
      1256.11,-5.15
      491.857,-5.3
      902.513,-5.45
      764.828,-5.60
      358.942,-5.75
      185.802,-5.90
      192.725,-6.0
      161.672,-6.05
      126.552,-6.35
      126.626,-6.50
      115.125,-6.65
      99.3164,-6.79
      116.407,-6.80
      111.351,-6.85
      94.3232,-6.92
      92.7445,-6.95
      100.340,-7.0
      98.2599,-7.1
      100.918,-7.25
      84.8390,-7.4
      61.5189,-7.55
      65.4641,-7.7
      55.1939,-7.85
      60.4708,-8.0
1.85000e+22,1.90000e+22
      5345.37,-2.0
      5919.39,-3.0
      5891.91,-3.25
      5920.87,-3.50
      5031.10,-3.75
      4475.18,-4.0
