633755649584849.8 1559645525817437.0
630947519341720.0 1551836619708985.5
628139389098590.2 1544048032949689.2
625378083141022.1 1536260596965656.0
622616777183454.0 1528471250863731.2
619855471225885.9 1520681474322140.8
617094165268317.8 1512647070477135.8
614378913177165.0 1504720241490989.5
611663661086012.2 1496798274136926.8
608948408994859.5 1488794236504558.8
606278468885948.9 1480826919692164.0
603608528777038.2 1472880550247186.0
600938588668127.6 1464935254715761.8
598313175857689.0 1457114234803151.5
595687763047250.4 1449307837439855.0
593062350236811.8 1441501440076558.5
590480722840672.0 1433468325820672.0
587899095444532.2 1425466350950625.0
585317468048392.5 1417455016341882.0
582778912716397.4 1408955272038375.5
580240357384402.2 1400480310749402.0
577701802052407.1 1392019959447496.0
575205591167870.1 1383090290851905.0
572709380283333.1 1374259867273325.8
570213169398796.1 1365400732386672.0
567758589611881.0 1356173834645017.2
565304009824965.9 1347007050298155.5
562849430038050.8 1337022592850911.8
560435796532940.4 1326826260402915.2
558022163027829.94 1316563985828093.0
555648790988388.75 1306006687349069.5
553275418948947.56 1295464867287510.2
550941637826845.0 1285769114329855.8
548607856704742.44 1276193953409338.8
546274075582639.9 1266535190592660.2
543979214828590.94 1257147897312426.5
541684354074542.0 1247693187419504.0
539427785940449.06 1237062006994229.5
537171217806356.1 1226483496541223.2
534952271744206.75 1213346626085249.5
532733325682057.4 1199921990849894.8
530551402477454.6 1186590383950221.0
528369479272851.9 1174213670224864.5
526223965443912.44 1161935429660897.5
524078451614973.0 1151340415305971.0
521968705148975.6 1140963598793019.5
519858958682978.25 1129773951189769.0
517784408898590.7 1119791929950415.1
